Unnamed: 0, Produção Ambulatorial_Estabel. com cod. SIA_até out/99,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64
SEM FINS LUCRATIVOS,89.051.247/0001-40-HOSPITAL DE CARIDADE DE CRISSIU,5474.900000000002,4391.73,3922.679999999999,3542.5199999999995,3354.180000000001,4329.780000000001,4296.150000000001,2974.5699999999997,4114.4400000000005,2871.3900000000003,3500.610000000001,3410.8599999999997,2663.1399999999994,2387.5999999999995,2579.3699999999994,2515.130000000001,3342.9900000000002,3049.1299999999997,2810.9399999999996,2852.11,3371.959999999999,3617.1400000000003,3777.2099999999996,3343.65,3557.1300000000006,3238.8000000000006,3084.1099999999988,3094.68,3222.42,3628.580000000001,3786.2200000000025,3433.17,3613.0200000000013,3577.979999999999,3670.240000000002,3505.1899999999996,3690.6600000000017,3799.13,3747.9100000000003,3189.0700000000006,3265.840000000001,3191.7900000000004,3181.25,2385.2000000000003,3704.4399999999996,3813.25,3457.9000000000005,4277.0199999999995,3848.4,4375.8,4166.629999999999,3754.7299999999996,3652.1899999999996,3004.7699999999995,3228.56,2990.46,3300.98,3011.7299999999996,3300.1299999999997,3421.03,2274.7599999999998,2850.29,212789.64000000004
SINDICATO,89.102.990/0001-82-SIND.TRAB. RURAIS DE GEN. CAMAR,135.37,211.35999999999999,140.62,137.12,121.54,124.85999999999999,44,108.46,197.8,196.4,193.16,223.94,194.66,217.93,180.37999999999997,237.2,208.20000000000002,176.92000000000002,239.46,0,243.79999999999998,159.8,247.91000000000003,248.82,248.86,86.19999999999999,149.56000000000003,247.54,211.79999999999998,234.48,246.31999999999996,0,168.71999999999997,222.32,217.63999999999996,232.17999999999998,194.18,187.8,122.52000000000001,0,107.02999999999999,121.22,0,0,344.70000000000005,246.72000000000003,0,10.82,32.46,21.64,3.48,0.59,0,1.18,10.82,11.41,85.7,158.85,159.98999999999998,108.49000000000001,143.92000000000002,139.8,8668.65
PRIVADO,89.108.393/0001-65-PRONTO ATENDIMENTO ERECHIM,4636.59,4875.58,3994.6,3847.6499999999996,4081.62,3721.3599999999997,3583.35,3840.62,3144.7400000000002,2885.8,3787.9900000000002,3646.59,3732.64,3664.34,3293.85,3433.61,2822.5299999999997,3550.38,3480.04,3023.81,3592.09,3593.2700000000004,3557.46,2164.43,4006.4999999999995,3448.01,2822.83,2421.08,3202.84,2085.8300000000004,3082.9300000000003,3173.61,3628.39,3097.1400000000003,2383.9700000000003,2638.44,3468.3300000000004,3304.08,3237.0200000000004,3018.02,2659.6099999999997,3197.58,2978.03,2545.4999999999995,4028.27,3225.15,2889.43,4084.31,3979.8,4691.63,4268.77,4190.83,4022.33,3648.12,3687.2900000000004,3582.33,4966.85,4161.17,4991.5,4555.4400000000005,3358.8799999999997,4657.990000000001,219344.76999999987
PRIVADO,89.121.446/0001-88-LABORATORIO PEREIRA -GETULIO VA,163.69,218.23999999999998,195.7,197.68,177.69,195.84000000000003,129.55,156.89,161.38,140.23,158.4,148.83999999999997,213.49,301.28,226.47999999999996,218.95,226.46999999999997,169.70999999999998,224.89999999999998,226.27,225.48,225.77999999999997,226.38,224.6,234.79000000000002,242.08999999999997,115.34,151.44,163.68,146.44000000000003,97.62,118.28999999999999,166.5,250.82,97.37,149.36999999999998,254.61999999999998,270.89,238.36999999999995,215.78000000000003,231.71,199.87999999999997,180.91,203.89,252.79,240.85,188.18999999999997,202.64,264.84999999999997,306.33,256.24,193.54999999999998,346.01000000000005,299.07000000000005,232.34,408.55999999999995,312.99,284.39,295.91,285.71000000000004,327.79999999999995,375.66,13557.599999999999
PRIVADO,89.124.630/0001-81-HOSP.CARID. SAO VICENTE DE PAUL,14869.290000000005,13861.63,14381.559999999998,11985.779999999995,11439.14,13190.670000000006,14010.48,12513.47,12192.379999999996,12137.27,12657.140000000001,10986.260000000004,10706.69,10805.019999999997,9796.630000000001,9749.999999999998,8866.79,8660.08,9102.989999999998,8810.179999999998,10419.849999999997,10114.710000000001,10011.349999999999,9012.669999999998,9661.4,9125.580000000002,9675.740000000002,10296.17,11505.760000000004,10277.399999999998,11105.77,10071.91,10765.630000000001,10760.690000000002,11098.560000000001,11152.130000000001,11501.12,11505.770000000006,10935.800000000001,11296.8,11413.900000000001,10796.710000000003,10312.449999999999,8965.080000000002,10600.489999999998,10812.689999999997,10215.519999999997,12150.820000000002,9999.84,10771.01,7808.080000000001,8641.289999999999,9126.86,9068.869999999999,8562.970000000001,7981.930000000002,9143.7,8811.050000000001,8699.48,8496.08,11550.690000000002,8699.890000000003,653647.66
PRIVADO,89.137.533/0001-23-LABORATORIO MEDICLINI LTDA,346.43,342.64,356.9,315.1499999999999,385.10999999999996,397.77000000000004,534.6800000000001,332.92,496.43999999999994,437.29999999999995,453.90999999999997,551.8,264.86,264.78,264.52,264.71,263.51,255.93,222.92,253.06000000000003,227.92000000000002,220.94000000000003,222.43000000000004,203.89,235.89,198.48,288.68,277.79,226.13000000000002,228.67,281.26,211.93999999999997,260.40999999999997,286.63,274.69,317.53999999999996,320,339.06,338.92999999999995,339.15999999999997,329.07000000000005,374.63999999999993,372.32,311.85999999999996,323.96999999999997,338.74000000000007,338.90999999999997,419.07,381.22,423.95000000000005,423.2300000000001,423.8500000000001,423.5,455.53,432.44999999999993,511.33,431.68999999999994,435.35,443.77,459.40000000000003,543.7399999999999,424.50000000000006,21327.87
PRIVADO,89.137.822/0001-22-SERVACLIN SERV.ANAL.CLININICAS,3809.8800000000006,4291.5599999999995,3665.6199999999994,3983.27,5011.41,4235.91,4273.969999999999,3112.4799999999996,4636.530000000001,3555.6300000000006,4216.290000000001,5152.499999999999,4949.280000000002,5154.000000000001,5006.89,5153.339999999999,5153.46,4311.56,4797.569999999999,3558.24,5153.950000000001,4084.1399999999994,2543.6900000000005,4020.7400000000002,3472.6500000000005,4508.55,3921.8100000000004,3921.94,2754.72,3192.04,3061.8500000000004,3256.6999999999994,4439.41,4317.48,4322.3099999999995,3899.97,4839.91,4851.289999999999,5399.2,5399.589999999999,5399.79,5699.67,4662.700000000001,3101.879999999999,5699.4800000000005,5699.98,5698.92,7088.67,7124.950000000001,7124.7,5281.95,5347.7300000000005,6884.370000000001,6159.04,5085.860000000001,4917.289999999999,7484.870000000001,7279.440000000001,8080.900000000001,7407.16,6428.720000000001,6391.660000000001,303441.06000000023
PRIVADO,89.163.943/0001-49-LABCEL CENTRAL ANAL.CLINICAS LT,2032.25,2639.66,5020.86,4153.49,4941.13,3511.2799999999997,3569.5599999999995,2303.76,3212.4599999999996,3367.94,3190.6099999999997,3382.2400000000007,3664.870000000001,3813.3399999999997,3698.5500000000006,4499.83,4499.610000000001,4499.870000000001,4323.039999999999,3417.2800000000007,4112.56,3321.7000000000007,1428.5100000000002,2634.4399999999996,1934.4599999999998,3175.07,2469.98,2468.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95286.82999999999
PRIVADO,89.169.379/0001-71-LABORATORIO BIOANALISES LTDA,3873.6800000000003,4394.139999999999,3516.9399999999996,3632.6,4185.78,3399.4500000000003,3157.3300000000004,4207.67,4637.139999999999,3220.7300000000005,3584.91,4507.550000000001,4544.679999999999,5738.18,3972.92,5489.39,5510.8099999999995,4999.679999999999,5306.63,4316.150000000001,6289.22,4112.759999999999,2856.669999999999,4520.089999999999,4059.68,4411.05,4211.11,4211.880000000001,4210.9,4145.28,4210.44,6151.69,7199.1900000000005,7198.810000000001,7198.62,7199.870000000002,7199.789999999999,7199.860000000001,6860.35,7199.649999999999,7199.969999999998,8910.16,8999.67,8137.16,8999.9,8999.84,8998.940000000002,11249.65,11248.29,11248.489999999998,11249.82,11249.179999999998,11248.75,11249.990000000002,11248.22,8303.72,11999.049999999997,11999.96,11999.119999999999,11715.66,11997.88,11998.26,427094.9499999999
PRIVADO,89.186.597/0001-14-MEDIFIL NOVO HAMBURGO,3095.31,3120.88,3671.8999999999996,3756.99,2783.66,3045.48,3285.55,2539.84,2254.91,1681.17,1362,1836.02,1805.42,3225.0600000000004,2806.52,3560.1000000000004,2712.71,3247.21,3706.6499999999996,3185.6499999999996,4114.58,3110.14,2982.36,2472.81,3693.3999999999996,3492.9300000000003,3737.13,4497.26,4576.650000000001,5238.700000000001,4230.84,4248.639999999999,3712.3,4317.7,3837.9000000000005,4170.799999999999,4442.099999999999,3982.9999999999995,4165.900000000001,5332.2,5327.04,1905.8200000000002,3106.8999999999996,6182.700000000001,607.9200000000001,9293.78,4595.1,6261.99,4455.18,0,0,0,0,0,0,0,0,0,0,0,0,0,178776.8
PRIVADO,89.193.296/0001-18-LAB ANAL CLIN B D LTDA,913.09,1379.3600000000001,735.77,702.02,701.03,339.14,944.0900000000001,1280.47,1279.87,677.98,659.46,581.0000000000001,630.0500000000001,722.5799999999999,723.82,704.9100000000001,619.77,421.23999999999995,617.5200000000001,0,723.29,645.5799999999999,258.43,719.34,442.78,719.3,300.01,548,723.1999999999999,686.93,0,722.48,1634.77,1134.9699999999998,996.59,723.87,694.86,701.5200000000001,703.76,707.8100000000001,720.9399999999999,1315.17,558.87,0,703.6999999999999,702.7,424.77000000000004,879.92,617.82,1502.6900000000003,891.8199999999999,1252.39,907.4399999999999,899.24,853.3699999999999,801.1600000000001,801.6000000000001,800.5299999999999,803.5,800.9199999999998,803.0200000000001,803.09,46265.31999999999
SEM FINS LUCRATIVOS,89.204.648/0001-93-HOSPITAL MATERNIDADE CRISTO REI,0,0,18.04,9.02,0,0,0,0,9.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.08
SINDICATO,89.243.976/0001-07-SIND TRAB CALCADOS DE DOIS IRMA,90.88,0,89.74,328.2,126.44,127.97999999999999,104.82000000000001,37.879999999999995,121.18,112.99999999999999,118.71999999999998,134.75,68.76,69.26,70,69.16,69.18,68.92999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1808.8800000000003
PRIVADO,89.256.713/0001-24-INSTITUTO RADIOLOGIA J C RAHAL,7562.799999999999,7153.870000000001,5931.9400000000005,6801.209999999998,5938.149999999999,6801.82,6163.489999999999,5050.41,6149.96,4777,6353.699999999999,5784.9,5167.980000000001,4420.55,4069.5699999999997,4823.289999999999,4570.04,5486.659999999999,5534.049999999999,4393.099999999999,5519.64,5500.34,4761.210000000001,3573.48,4643.120000000001,4235.07,3758.1600000000003,2067.0400000000004,492.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147484.69000000003
SEM FINS LUCRATIVOS,89.265.342/0001-47-SANTA CASA - DOM PEDRTO,8009.040000000001,10600.930000000008,12303.049999999997,11359.56,11343.11,11371.340000000002,11480.569999999996,9305.550000000001,11177.75,9901.66,9368.820000000002,8777.63,9814.570000000003,9610.080000000002,10216.78,9441.819999999998,9846.239999999998,10418.95,11341.399999999998,9841.950000000003,10947.779999999997,10912.590000000004,10185.780000000002,9658.349999999999,9147.720000000003,9577.770000000004,9419.69,9357.289999999997,9570.830000000002,10038.359999999999,10170.11,10642.9,10206.890000000001,9924.509999999997,9447.949999999997,9429.749999999996,9440.24,9822.320000000002,10017.300000000001,9997.439999999999,3335.66,6260.000000000005,1714.05,1764.28,1790.6699999999998,31.01,1869.0700000000004,3821.4600000000005,3805.9499999999994,4493.080000000001,10709.020000000006,10573.440000000004,9877.190000000004,10819.880000000008,11804.360000000002,11250.849999999999,12661.400000000003,14179.959999999997,14010.279999999999,17511.32000000001,15118.900000000005,12202.8,583051.0000000002
SINDICATO,89.282.669/0001-27-COMUNIDADE ASSIST IND CAXIAS,2228.8,2551.72,2140.44,2010.1200000000003,2022.0200000000002,2124.1000000000004,2106.58,1618.28,2197.6,1601.8600000000001,2013.82,1690.1400000000003,1428.71,1603.48,1406.3400000000001,1581.85,1463.2299999999998,1365.43,1570.3099999999997,1250.7200000000003,1423.73,1459.2,1404.4100000000003,1237.3999999999999,1351.1600000000003,1508.1000000000001,1405.02,1474.6200000000001,1391.08,1449.88,1482.5700000000002,1241.92,1505.3200000000002,1544.36,1111.94,1452.3000000000004,1536.74,1609.3200000000002,1609.8799999999999,1568.98,1541.4600000000003,1608.3,993.1800000000001,527.88,1710.8000000000004,1539.5700000000002,970.4300000000001,1562.3900000000003,1670.09,1691.3100000000002,1533.8999999999999,1659.1900000000003,1517.9499999999998,1581.52,1445.96,1286.9100000000003,1759.87,1759.87,1490.81,1443.53,1833.1200000000003,1841.9600000000003,97713.48
SEM FINS LUCRATIVOS,89.286.249/0001-19-FUNDACAO HOSPITALAR PIO XII,2040.5900000000001,1871.85,2008.0500000000002,2580.74,2559.69,1966.66,2250.51,2641.22,1717.1899999999998,2702.5,1907.37,2925.1699999999996,2606.96,2075.92,1788.95,1414.9999999999998,1706.18,1968.5900000000001,2204.06,1664.82,2435.1900000000005,2196.54,2138.46,1605.8399999999997,2482.77,1866.0500000000002,2436.43,2093.32,2715.21,1999.3100000000002,2485.16,1411.7800000000002,1776.7399999999998,2407.5499999999997,1785.48,1915.9699999999998,1728.3399999999997,1853.8500000000004,2278.7000000000003,1482.29,2491.11,1620.96,2165.79,1058.98,1238.6799999999998,2286.6299999999997,1679.68,1613.24,1550.5099999999998,1305.44,1255.0499999999997,1369.49,2097.93,1717.1700000000003,1704.05,1569.54,1763.8100000000004,1711.14,1959.37,1440.4799999999998,1296.41,1405.98,119998.43999999996
SINDICATO,89.310.684/0001-31-SINDICATO,0,618.72,0,281.40000000000003,0,22.62,102.66,267.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1293.3600000000001
SINDICATO,89.311.062/0001-28-NGA,0,86.45000000000002,0,0,0,188.82000000000002,0,85.31999999999998,0,42.660000000000004,37.86,0,42.660000000000004,0,0,0,0,0,0,65.10000000000001,41.4,40.14,35.099999999999994,41.82,41.4,0,41.4,65.69999999999999,0,41.82,0,0,40.88,39.36,38.1,40.300000000000004,40.300000000000004,40.72,41.980000000000004,41.980000000000004,41.56,41.56,0,41.56,83.22,41.4,41.4,41.82,41.4,40.04,38.940000000000005,33,37.84,37.84,37.84,38.1,39.2,36.32,37.260000000000005,39.2,36.58,34.8,2082.15
SINDICATO,89.311.401/0001-76-SIND. TRAB. RURAIS ANTA GORDA,207.21999999999997,283.60999999999996,240.56,250.51999999999998,263.94,265.07,147.99,205.26,291.43,293.76,279.14,267.84999999999997,246.66000000000003,348.88000000000005,263.02,252.74,232.34999999999997,195.06999999999996,125.96,160.71999999999997,208.17,264.76,306.49,241.20999999999998,266.4099999999999,254.20000000000002,184.2,235.14999999999998,235.16999999999996,167.46,127.54,140.29,175.5,158.94,110.21999999999998,158.04,146.95999999999998,217.67999999999998,227.61999999999998,275.56,200.59,144.6,0,95.28,241.14,0,0,0,0,0,0,0,0,0,0,0,67.86,79.61999999999999,79.61999999999999,79.61999999999999,0,0,9911.650000000003
PRIVADO,89.326.417/0001-52-LABOR PESQ CLIN LANDSTEINER LTD,0,0,0,0,0,0,0,0,0,38.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.82
SEM FINS LUCRATIVOS,89.336.945/0001-92-HOSP BENEF S RAFAEL CONSTANTINA,736.02,791.21,625.1700000000001,600.52,612.44,660.86,644.22,290.76,647.4399999999999,466.2,598.16,606.64,589.14,516.98,553.06,553.06,372.36,135.4,151.18,69.9,187.9,477.26,510.85999999999996,381.16,516.98,461.9,463.94,438.28000000000003,366.02,279.48,507.96,516.98,516.98,516.98,516.98,516.98,544.04,526,516.98,535.02,507.9599999999999,516.98,535.02,0,526,535.02,589.1400000000001,526,562.0799999999999,526,535.02,526,535.02,553.06,544.04,181.24,535.02,553.06,526,535.02,526,544.04,30437.120000000006
SINDICATO,89.340.533/0001-26-SINDICATO T CONSTRUCAO,1195.8799999999997,1238.5400000000002,1081.71,1031.08,1056.46,798.6400000000001,994.2799999999999,1380.5000000000002,1190.49,1282.9300000000003,1206.32,1092.96,1106.75,1208.1700000000005,883.5699999999999,1081.17,925.0999999999998,886.94,557.4300000000001,1011.7199999999998,1114.19,560.6699999999998,558.5699999999999,610.5000000000001,1038.8799999999997,945.3599999999999,916.5,769.7600000000001,685.2500000000001,652.14,458.65000000000003,798.1200000000001,917.8000000000001,923.68,766.5300000000001,815.0099999999999,1077.2800000000002,1047.57,1077.8600000000004,959.4499999999999,918.3799999999999,742.3400000000001,342.64,0,811.3500000000001,717.3000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41436.41999999999
PRIVADO,89.342.174/0001-46-LABORATORIO RAMIRO BARCELOS,1056.69,1098.8600000000001,1122.39,819.3999999999999,789.2,658.6999999999999,908.61,974.0299999999999,1062.19,918.5400000000001,840.8799999999999,678.07,814.5,637.57,656.35,796.8000000000001,854.05,637.5500000000001,769.8299999999999,801.66,854.15,853.75,854.6,853.67,854.85,521.48,757.7099999999999,854.22,654.24,853.86,845.57,854.61,734.8199999999999,854.76,754.84,822.09,853.4300000000001,849.2999999999998,838.7,847.72,837.4699999999998,743.4499999999999,709.6100000000001,851.03,727.93,670.0699999999999,830.69,1030.24,959.7,1056.6200000000001,1031.1799999999998,816.8,831.13,871.3,840.3300000000002,879.3600000000001,830.4700000000001,767.27,827.2099999999999,831.23,1066.55,962.0699999999999,52035.950000000004
PRIVADO,89.343.321/0001-00-LABORATORIO TUIUTI LEANDRO GUER,3585.4799999999996,4359.110000000001,3970.9199999999996,3715.3399999999997,3714.56,2636.05,4215.14,2949.5699999999997,3163.3900000000003,2647.0400000000004,3093.45,3516.37,3516.9800000000005,3516.12,3515.76,0,4329.04,3693.43,3623.3199999999997,2822.2299999999996,3784.4799999999996,3232.92,3777.1900000000005,3057.8900000000003,3591.4100000000003,3693.6699999999996,3825.27,3877.3700000000003,4043.4200000000005,3512.36,3555.4399999999996,3642.28,3496.94,3927.0499999999997,3351.52,3291.2000000000003,4237.75,4136.22,3830.3099999999995,4160.5,3531.5600000000004,4109.19,3596.5199999999995,3430.4700000000003,3765.0999999999995,3861.1,4652.189999999999,5097.68,5241.65,5058.080000000001,4887.880000000001,5895.479999999999,6162.759999999999,0,11485.840000000004,5196.610000000002,5612.99,5478.6900000000005,6099.369999999999,6949.45,8079.25,6408.91,255209.26
PRIVADO,89.348.114/0001-30-LAB MUSSI LTDA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12261,0,0,0,0,0,0,0,0,0,0,12261
SINDICATO,89.356.935/0001-19-SINDICATO,690.3000000000001,824.7,738.1199999999999,668.6399999999999,775.2599999999999,758.82,788.04,278.4,720.72,735.8399999999999,831.18,828.5400000000001,757.5,828.42,809.4599999999999,843.48,737.52,698.1,782.94,659.52,837.12,769.8,675.06,629.76,585.3,778.38,696.9,684.3,585.9000000000001,628.44,682.38,659.0999999999999,665.04,686.52,684.9000000000001,772.02,764.16,702.3000000000001,760.14,691.98,622.98,706.14,420.24,609.36,440.82,0,814.3799999999999,711.8399999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33020.76
SINDICATO,89.363.022/0001-20-SINDICATO RURAL ENCRUZILHADA DO,309.38,365.97999999999996,309.34,0,343.32,328.96,318.21999999999997,204,334.44,238.50000000000003,319.40000000000003,309.9,309.16,269.41999999999996,248.38,269.62,278.38,309.96000000000004,271.28,204,293.98,260.82,263.36,270.65999999999997,248.29999999999998,262,240.90000000000003,233.05999999999997,247.1,268.96000000000004,192.26,118.32,194.68,211.86,164.08,0,205.89999999999998,258.26,139.96,54.160000000000004,63.75999999999999,47.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9781.46
MUNICIPAL,89.363.642/0001-69-POSTO LAVA-PES,0,0,0,0,0,15.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2
MUNICIPAL,89.363.642/0001-69-UNIDADE CENTRO,1303.0300000000002,1755.7900000000002,1136.23,1438.4400000000003,625.55,1760.48,1557.3700000000001,1339.59,1592.55,1687.9,1826.1400000000003,1657.17,1302.0100000000002,0,1603.9099999999999,1520.91,1332.9400000000003,1083.46,1107.51,1291.8,1310.15,0,1602.4500000000003,1216.6499999999999,1318.6100000000001,1389.77,1404.71,1441.7299999999998,1297.7400000000002,896.92,1322.0300000000002,1158.06,1414.2,1603.8100000000002,1603.73,1585.8800000000003,1328.82,2082.88,2082.4500000000003,1687.1499999999999,1592.0800000000002,1600.3,1506.88,0,1533.8799999999999,1420.8800000000003,1458.88,1470.8799999999997,1377.3799999999999,1505.3799999999999,1597.3799999999999,1722.3000000000002,1475.6899999999998,938.6400000000001,1342.1599999999999,1489.4499999999998,1755.8800000000003,2267.3800000000006,1762.64,1981.3799999999997,1687.1199999999997,1972.46,88129.54000000001
MUNICIPAL,89.363.642/0001-69-UNIDADE DO PACS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3896.16,5204.5599999999995,4216,2266.16,3874.24,2942.64,3018,3910.48,3423.84,3772.88,3462.56,3702.8,3243.52,2952.08,4083.84,3871.84,2679.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60520.87999999999
MUNICIPAL,89.363.642/0001-69-UNIDADE SANITARIA MARIANO DA RO,0,0,0,0,0,1278.5700000000002,798.66,589.36,827.22,1541.5799999999997,1429.29,1457.02,1673.57,1673.7900000000002,1186.2400000000002,1426.97,831.28,672.2400000000001,662.24,928.1999999999999,1422.65,833.29,1674.09,1530.12,1623.1299999999997,1317.1699999999998,1527.0200000000002,1672.9399999999998,1488.68,1505.88,1674.3300000000002,1674.33,1676.3700000000001,1672.4299999999998,1672.51,1746.7500000000002,1800.78,1800.59,1800.8100000000002,1619.7599999999998,1653.3200000000002,530.4,1460.64,0,1572.84,1623.84,897.6,907.8000000000001,936.36,522.24,0,1827.8399999999997,1481.04,1623.84,722.1600000000001,0,0,0,0,52.5,533.12,448.79999999999995,65504.2
PRIVADO,89.393.953/0001-70-LABORATORIO DE ANALISES CLINICA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2758.3400000000006,15496.569999999998,19934.83,18604.409999999996,26619.649999999998,20845.529999999995,21213.17,21182.329999999998,21212.91,21202.17,20997.79,21637.370000000003,22267,22040.82,22203.559999999998,24457.23,26808.43,349482.1099999999
PRIVADO,89.407.217/0001-24-CLINIRIM CLINICA DOENCAS RENAIS,67235.92,70306.34,69676.47,69701.76,72200.76,80263.56,73082.76,70835.89,74382,67840.5,74235,77778.05,78742.26,80997,79968,79991.76,81461.76,76096.26,78521.76,70289.76,75287.76,71833.26,74111.76,65879.76,72101.97,67381.39,61232.68,64540.18,64540.18,69832.18,66247.26,58088.76,66467.76,69314.75000000003,69813.76999999999,66313.41000000002,71963.07999999997,72386.18000000002,73603.10000000002,75368.53999999994,78884.55000000003,81213.26999999996,75475.65999999992,62593.329999999965,68405.30000000005,69701.90000000004,72534.88000000003,95073.41000000008,101490.04000000014,98633.68000000012,94671.96000000008,97626.96000000012,90692.05000000002,98804.10000000006,102701.29000000011,92198.86999999992,100002.31000000017,101421.5600000001,99060.5500000001,96814.3600000001,99477.00000000017,92619.94000000008,4840012.2700000005
SEM FINS LUCRATIVOS,89.421.259/0001-10-HOSPITAL SANTA TERESINHA ERECHI,6060.8,8156.890000000001,9467.259999999998,9953.999999999998,9130.54,10788.41,16798.490000000005,18117.06000000001,16877.64,18934.700000000008,20444.83,18936.4,18030.039999999997,22941.090000000004,33683.08,46518.35,52843.26000000001,68901.15000000001,88056.92000000001,87156.76000000001,88362.43999999999,85507.86000000002,91120.56000000001,84894.28,89890.95999999998,91409.28,85986.12999999999,86299.52,84218.26,85620.99000000002,95268.97999999998,91698.81,100418.13,86651.77,82269.47,93575.30000000003,126145.7500000003,124788.17000000033,125784.75000000026,127621.2600000003,128432.62000000033,137088.96000000028,134739.88000000024,112638.47000000003,136957.61000000022,134043.63000000027,128960.18999999948,166503.75999999995,152733.44999999984,164060.29000000004,162909.3899999999,160622.18999999983,161239.99000000002,167597.24000000022,207066.02000000008,190746.3999999993,211061.64999999973,198836.96999999965,207025.09999999977,195337.03000000017,195861.03999999995,219385.33000000028,6183177.550000002
PRIVADO,89.428.106/0001-02-LABORATàRIO DE PAT. CRUZ ALTA,107.46,218.62,137.12,0,266.83,0,185.27,192.69,140.81,144.5,137.12,122.28,92.63,0,185.29000000000002,151.93,192.67,0,192.66,111.15,0,192.66,0,0,133.41,37.05,0,77.83,85.25,51.88,0,59.3,29.65,0,0,155.66,40.79,33.36,0,0,25.96,0,0,0,0,174.15,0,0,0,101.9,2281.4,0,2037.4,244,0,0,0,69.46,0,0,0,0,8410.14
SEM FINS LUCRATIVOS,89.428.718/0001-97-HOSP DE CARIDADE - ERECHIM,55511.82000000001,59971.71000000003,56090.40000000001,54975.619999999995,55453.52000000002,53949.08,46786.07,42234.96000000001,41127.530000000006,40456.59,41269.69,35901.10999999999,36984.99,37514.810000000005,36176.28999999999,36748.64000000001,29930.02,24633.829999999998,19466.789999999997,11981.04,12907,11903.96,12788.71,11285.26,11655.54,17231.82,17664.33,19139.77,19531.750000000004,19345.57,11830.27,10584,11760,2130.11,1451.22,1793.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010167.5800000002
