 Produção Ambulatorial_Estabel. com cod. SIA_até out/99,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63
18.099.325/0001-39-FUNDACAO ASSIST SOCIAL JANAUBA,13919.349999999997,14148.609999999997,13016.019999999997,0,31471.640000000003,13683.149999999998,16295.810000000003,23395.870000000006,25138.859999999997,26054.379999999997,12415.480000000005,14619.489999999996,20038.989999999998,19485.44,18820.15,18683.620000000003,20860.90999999999,17629.589999999997,17038.12,11977.779999999999,18481.31,18486.670000000002,13641.48,9330.910000000002,16930.96,19056.620000000003,18691.9,18469.119999999995,19089.309999999994,17197.48,18689.869999999995,13259.910000000002,10658.740000000002,13211.64,13856.47,12115.959999999997,11979.320000000003,13349.589999999998,13133.82,12343.439999999997,13284.460000000001,14160.269999999995,4459.82,14189.800000000001,1099.25,23974.989999999998,11970.05,14820.539999999999,11243.790000000003,10094.200000000003,11537.730000000003,13119.629999999997,12947.030000000002,13438.869999999999,12982.510000000002,13136.830000000002,12068.900000000005,12506.860000000004,12708.560000000005,12762.890000000003,12950.880000000005,13016.090000000004,923141.7299999997
18.114.215/0006-03-CAMPANHA COLO UTERO MUNIC.P.DOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,111,0,0,0,0,0,0,0,0,0,161
18.114.215/0006-03-CENTRO DE SAUDE P DOURADA,0,0,0,0,0,0,0,0,0,0,1550.6500000000003,1469.7500000000002,2206.7300000000005,2399.16,3652.5999999999995,2216.6700000000005,1976.8400000000001,2242.98,905.29,2045.7199999999998,2284.0500000000006,2284.75,2378.3500000000004,2394.3199999999997,2205.4700000000003,1430.26,2212.3700000000003,2097.31,2083.5099999999998,2042.72,1518.27,1695.69,1329.2,1878.09,2603.07,2066.63,1660.23,2066.84,1349.8500000000001,2018.5700000000002,1730.92,1955.25,2037.02,2203.95,1826.8999999999996,2048.8800000000006,2068.59,2069.18,2069.0199999999995,1923.8700000000003,1924.42,1923.18,1916.8600000000001,1924.1800000000003,2069.02,2069.4,1908.4899999999998,1849.68,1704.86,1924.57,1840.2600000000004,1770.1699999999998,103024.60999999997
18.114.215/0006-03-SECRETARIA MUN SAUDE PEDRA DOUR,1879.28,2260.5299999999997,2517.55,0,4712.879999999999,2424.33,1998.32,1942,2117.03,2199.5499999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22051.469999999998
18.114.223/0001-45-CENTRO DE ANTEN€ÇO PSICOSSOCIAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3088.58,3666.3,3166.35,3477.43,3299.67,4125.33,4819.83,4278.12,4555.92,4722.6,4458.69,3944.76,3722.52,3291.93,4319.79,4444.8,4792.05,4986.51,4528.14,1443.5300000000002,79132.85
18.114.223/0001-45-CENTRO DE REF. SAUDE MAT.INFANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1074.42,1392.08,1281.06,1351.22,1515.76,1685.54,1120.7800000000002,1346.92,1423.5,1446.02,941.74,1139.96,1225.8400000000001,914.6100000000001,1003.9200000000001,1581.09,1523.3700000000001,1256.8200000000002,1118.3000000000002,1525.1100000000001,25868.06
18.114.223/0001-45-SECRETARIA MUNIC DE SAUDE DE TO,19267.84,20229.400000000005,20703.620000000006,21201.25999999999,20964.410000000014,0,21349.45,43251.87999999999,21466.83,21565.479999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210000.16999999998
18.114.223/0001-45-SEDE SECRETARIA MUNICIPAL DE SA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1387.17,1898.49,2877.3999999999996,2751.45,3521.06,3544.6600000000003,5698.119999999999,3973.6600000000003,3199.5399999999995,3059.520000000001,1157.31,999.1,1626.19,2542.13,1431.28,1652.48,1640.65,1125.1799999999998,1785.5800000000002,1602.54,47473.51
18.114.223/0001-45-UNIDADE MOVEL DE AT. ODONTOLOGI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.34000000000003,314.3900000000001,336.41,352.79,361.28999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1697.22
18.114.223/0001-45-UNIDADE SAUDE FAMILIA-CAPIVARA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1031.25,1000.01,1625.0100000000002,656.1499999999999,1875.9,1008.56,1855.9399999999998,2740.5600000000013,3892.1300000000006,1907.48,2482.0400000000004,2143.1699999999996,962.9300000000001,1747.6999999999996,2449.539999999999,2123.11,1318.6499999999999,1776.04,2088.07,1906.49,36590.73
18.114.223/0001-45-UNIDADE SAUDE FAMILIA-TATU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510.96,326.48,248.72,701.92,859.76,500.27,1217.96,1328.21,1393.19,1146.6499999999999,1329.59,1222.4099999999999,1141.04,1072.87,1371.2099999999998,1370.9500000000003,1371.1599999999999,1640.84,1982.6,2160.2699999999995,22897.059999999998
18.114.223/0006-50-CENTRO DE SAUDE DE CATUNE,0,0,0,0,0,0,0,0,0,0,573.75,573.75,573.75,573.75,573.75,634.84,657.19,655.14,214,661.8100000000001,655.2499999999999,659.65,663.6,643,665.2199999999999,643.61,657.4399999999999,476.59999999999997,341.8,424.19,281.18,391.53999999999996,507.24,901.9599999999999,758.74,709.1699999999998,523.7,626.06,625.89,681.35,351.4,376.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18257.05
18.114.223/0006-50-ESCOLA ESTADUAL EMILIO SOARES,0,0,0,0,0,0,0,0,0,0,398.46000000000004,399.98,407.32,442.81,395.04,461.56000000000006,438.54,425.01000000000005,450.7900000000001,0,485.73999999999995,428.37,483.03999999999996,474.68999999999994,472.2699999999999,485.36,345.21999999999997,481.07,397.66,343.54,0,266.13,425.7799999999999,334.73,333.56,302.71999999999997,321.81,316.15999999999997,309.12000000000006,224.47999999999996,876.69,875.95,81.73999999999998,531.1500000000002,1829.27,1852.8700000000001,1817.02,798.88,1479.45,962.26,924.5300000000001,1676.4699999999993,1260.49,727.6400000000001,0,400.81000000000006,282.18,463.4800000000001,830.0799999999999,892.4100000000002,485.7300000000001,393.21,30493.269999999997
18.114.223/0006-50-ESCOLA ESTADUAL MARIETA G. BRAV,0,0,0,0,0,0,0,0,0,0,1045.3600000000001,860.8699999999999,1048.55,1112.0900000000001,927.6500000000001,1127.4299999999998,0,2166.5300000000007,537.2199999999999,1074.18,407.23,959.95,1083.46,1048.27,1095.45,1025.01,884.6,930.92,752.5200000000001,727.3000000000001,553.89,584.63,798.5600000000001,819.5600000000001,818.6700000000001,712.41,718.59,638.0000000000001,630.03,583.0500000000001,1150.73,638.6600000000001,626.2399999999999,572.21,1714.55,1243.7800000000004,1166.29,930.5000000000001,296.17,3594.729999999999,2748.94,335.15,475.5300000000001,455.79999999999995,84.06,147.92,247.30999999999997,308.8999999999999,503.1600000000001,1049.4600000000003,109.33,259.72999999999996,44331.13
18.114.223/0006-50-POLICLINICA MUNICIPAL DE TOMBOS,4120.78,4120.78,4120.78,4120.78,4120.78,0,4120.78,8241.56,4120.78,4120.78,11233.31,16776.96,20652.31000000001,17774.980000000003,17816.190000000002,17844.49,18002.960000000003,16286.85,16684.91,17917.509999999995,16982.54,17331.52,17944.079999999998,18160.490000000005,16690.54,13165.700000000006,17539.62,15525.350000000002,15161.630000000005,13146.119999999997,13036.789999999999,14018.350000000002,13543.86,18680,14350.900000000001,14632.439999999999,15645.330000000005,15515.979999999998,12416.029999999999,13842.910000000002,12776.290000000005,12520.940000000002,4997.9400000000005,4778.2300000000005,5577.940000000001,3179.2399999999993,4237.099999999998,4117.34,3860.23,3743.310000000001,4273.24,3924.97,3796.15,3288.59,1174.4599999999998,2657.4499999999994,3709.500000000001,3519.890000000001,3840.400000000001,4378.18,3744.5900000000006,2975.2599999999998,620599.6899999997
18.114.223/0006-50-POSTO DE SAUDE AGUA SANTA,0,0,0,0,0,0,0,0,0,0,303.96,358.53,358.53,358.53,358.53,400.25,404.71999999999997,388.47,261.65,400.86,384.13,394.33,400.24999999999994,382.8,399.90000000000003,383.85,373.81,352.71000000000004,371.66,351.38,351.27,204.61,105.21,573.28,243.35999999999999,367.85999999999996,54.42,22.44,228.25,177.43,164.75,245.95,0,194,80.5,71.44999999999999,106.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10579.940000000004
18.114.223/0006-50-POSTO DE SAUDE SERRA DOS QUINTI,0,0,0,0,0,0,0,0,0,0,358.53,358.53,358.53,358.53,358.53,394.29,391.31,386.08,252.69,400.6,398.48,400.33,261.69,402.72,391.78000000000003,388.29,393.62,0,0,0,0,0,0,345.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6600.299999999999
18.114.223/0006-50-PRONTO SOCORRO MUNICIPAL DE TOM,0,0,0,0,0,0,0,0,0,0,4380.64,4509.03,4971.86,4745.320000000001,4758.38,4479.110000000001,4474.57,3865.31,4072.2099999999996,3936.5200000000004,3741.67,3006.6,3202.07,3492.2100000000005,2628.15,3244.92,2992.38,3004.33,2916.5899999999997,2519.0299999999997,2825.39,2608.77,1993.92,4428.12,4265.179999999999,3961.53,3834.18,4901.05,3249.75,4390.5,4860.219999999999,4401.48,2874.6299999999997,3832.9900000000002,4531.87,3866.62,3874.5800000000004,5042.02,4500.639999999999,4354.4800000000005,3184.34,3734.11,4597.66,4927.68,5058.28,4719.77,4533.290000000001,4374.41,5484.49,4826.64,6129.949999999999,5034.93,210144.36999999997
18.114.231/0006-04-CAMPANHA COLO UTERO SAO FCO GLO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100
18.114.231/0006-04-CENTRO DE SAUDE PAULO RICARDO,0,0,0,0,0,0,0,0,0,0,3929.18,3937.58,6795.580000000001,3644.0099999999998,6816.169999999999,7890.389999999999,6523.12,5655.329999999998,3846.58,6632.239999999999,6764.620000000001,6780.4,6472.640000000001,6184.8099999999995,4574.450000000001,6124.37,6512.849999999999,5999.9,6264.719999999999,6207.0199999999995,3586.4800000000005,6008.279999999999,7735.109999999999,7593.389999999999,7363.950000000001,8212.95,6351.989999999998,8036.920000000002,7707.030000000001,7675.23,7559.690000000001,6007.74,4634.470000000001,7718.610000000001,8435.129999999997,8423.77,8047.0599999999995,8070.9,8322.249999999998,8217.71,7442.119999999999,8439.32,5374.3099999999995,3858.43,4496.869999999999,6877.249999999999,7687.24,7509.610000000001,7589.44,8347.57,7096.75,7778.71,345762.24
18.114.231/0006-04-SEC MUN SAUDE SAO FRANCISCO GLO,6062.549999999999,6062.789999999999,5058.1,5471.34,5003.01,5961.86,5198.02,5008.5,5252.32,6034.309999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55112.799999999996
18.114.231/0006-04-UNIDADE SAUDE FAMILIA PAULO RIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4497.17,2404.75,2495.63,2495.63,2495.63,2495.63,2495.63,2495.63,2495.63,2493.87,2138.27,986.0799999999999,2721.32,2497.84,2497.84,2498.4,1504.6799999999998,1320.2800000000002,1288,1433.84,1522.44,1542.4799999999998,1483.3999999999999,1351.7600000000002,944.4,920,1483.3999999999999,1323.1599999999999,1514.8400000000001,1657.32,1739.52,61234.47
18.114.249/0006-06-CENTRO DE SAUDE DE CAPARAO,0,0,0,0,0,0,0,0,0,0,1179.9799999999998,0,1816.38,971.1200000000001,337.02,371.82000000000005,418.7,418.7,357.24,536.26,226.95,0,910.6600000000001,463.14000000000004,0,616.6,0,1233.1200000000001,616.8,1055.55,2890.5,4097.639999999999,3289.2300000000005,3342.56,2896.48,2892.7099999999996,2895.2799999999997,2906.1099999999997,3142.39,3150.4500000000007,3119.34,3135.37,2665.9499999999994,3093.4599999999996,2929.6400000000003,3136.82,2939.6400000000003,3388.01,3920.0899999999997,3854.56,4529.6,4527.7300000000005,4527.46,4525.38,4520.370000000001,4899.599999999999,4864.79,4863.44,5144.919999999999,5145.629999999999,5145.289999999999,5123.33,133033.81
18.114.249/0006-06-ESCOLA EST. FRANCISCO LENTZ,0,0,0,0,0,0,0,0,0,0,0,0,628.28,79.44,125.63999999999999,715.74,452.1,148.4,0,79.32,230.39999999999998,0,676.94,286.44,0,145.26,0,524.6999999999999,176.92000000000002,203.39999999999998,389.88,387.03999999999996,917.2500000000001,1682.8300000000004,1686.9300000000003,1689.7799999999997,1690.7299999999998,1690.74,1690.6,1689.53,1689.92,1690.4300000000003,923.9100000000001,0.64,924.38,1572.75,1584.88,1572.79,1929.32,2154.4,2105.2000000000003,2139.77,2135.4400000000005,1509.1399999999999,1467.1799999999998,2441.4800000000005,2117.17,2121.4300000000003,2115.2200000000003,2116.76,2119.24,1416.6,55836.340000000004
18.114.249/0006-06-ESCOLA EST. SEBASTIAO BRINATE,0,0,0,0,0,0,0,0,0,0,0,0,329.22,28.380000000000003,155.44,265.7,0,0,0,0,0,0,0,0,0,51.2,0,89.44,0,0,0,308.19,0,1079.82,1080.78,1087.2,1086.95,1087.5000000000002,1087.89,1086.8,1086.78,1087.85,923.8500000000001,0.64,924,1018.4800000000001,1043.66,1018.9300000000001,1018.61,1021.1,1022.4499999999999,1021.2900000000003,1019.84,924.34,924.35,1018.9800000000001,1019.08,1020.39,1021.9399999999998,1023.13,1021.9399999999998,923.11,29929.25
18.114.249/0006-06-POSTO DE SAUDE CAPIM ROXO,0,0,0,0,0,0,0,0,0,0,75.43,0,112,117.53999999999999,41.13,118,117.81,101.95,117.6,228.62,97.92,0,359.97,178.10000000000002,0,86.28999999999999,0,373.37,133.10999999999999,185.55,304.8,323.31,356.59000000000003,356.54999999999995,356.63,356.75,356.59000000000003,356.55999999999995,356.4,356.68,356.76,356.53,355.76,295.56,498.56,299.26,474.68,456.19999999999993,356.34000000000003,356.78,356.78000000000003,356.78000000000003,356.79,356.79,356.30999999999995,356.31,356.79,475.11,356.76000000000005,356.75,356.76,356.77,14130.380000000006
18.114.249/0006-06-POSTO DE SAUDE DE ALTO CAPARAO,0,0,0,0,0,0,0,0,0,0,488.35,0,887.31,537.31,394.97,707.53,0,454.99,510.16,698.89,491.08000000000004,0,1303.82,545.45,0,571.39,0,1217.14,744.74,650.85,0,838.5600000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11042.539999999999
18.114.249/0006-06-SECRETARIA MUN DE SAUDE DE CAPA,1539.5100000000002,2719.04,1671.4599999999998,2391.3900000000003,1978.8200000000002,2281.07,1664.6100000000001,2120.6,1741.9599999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18108.460000000003
18.114.249/0006-06-UNIDADE DE SAUDE FAMILIA CAPIM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2394.5299999999997,2394.5299999999997,2394.5299999999997,2394.5299999999997,2394.5299999999997,2394.5299999999997,2394.5299999999997,2394.5299999999997,860,2456.3599999999997,2087.2,2091.2,2033.2,1224.2,1227.2,1229.2,367.2,1228.2,1228.2,1227.2,1230.2,1228.2,1229.2,1228.2,1230.2,1226.2,1230.2,1225.2,46243.19999999997
18.114.256/0006-08-CAMPANHA COLO UTERO MUNIC. CAIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100
18.114.256/0006-08-CENTRO DE SAUDE DE CAIANA,0,0,0,0,0,0,0,0,0,0,6864.959999999999,7581.420000000001,6038.619999999999,7274.56,7305.320000000001,7773.81,7394.509999999999,6632.56,5740.6,7448.049999999999,7186.420000000001,7121.44,6537.360000000001,7687.720000000002,6783.739999999999,7043.610000000001,7096.339999999999,6030.910000000002,0,1496.5499999999997,6302.43,3563.0300000000007,4895.870000000001,5100.219999999999,5612.410000000001,5429.809999999999,5099.750000000001,5451.65,5407.38,5445.3099999999995,5512.29,5479.400000000001,4764.119999999999,4658.57,5230.629999999999,4875.429999999999,4997.32,5262.91,5344.66,5373.0599999999995,5387.990000000001,5445.569999999999,5541.61,5478.859999999999,5736.549999999998,5745.6,5771.120000000002,5779.849999999999,5837.61,5825.1900000000005,5955.089999999999,5738.300000000001,299088.08999999997
18.114.256/0006-08-POSTO DE SAUDE BANANAL,0,0,0,0,0,0,0,0,0,0,452.26,452.47999999999996,425.15,468.02,429.58000000000004,450.28999999999996,445.42999999999995,465.0400000000001,471.72000000000014,471.65000000000003,471.35,471.7200000000001,471.42999999999995,471.40999999999997,471.71000000000004,473.32000000000005,473.75,473.79000000000013,0,114.67,725.6700000000001,441.47,274.38,274.38,274.38,274.38,274.38,274.38,274.38,274.38,274.38,274.38,274.53000000000003,275.31000000000006,274.90999999999997,275.1,275.32,275.31,275.2800000000001,275.12,275.14000000000004,275.25000000000006,275.26,275.32,275.35,275.35,275.38,275.38,275.34000000000003,275.2800000000001,275.27,275.25,17840.159999999993
18.114.256/0006-08-POSTO DE SAUDE DIVININHO,0,0,0,0,0,0,0,0,0,0,451.62,449.58000000000004,431.52,465.92,434.6,451.86,445.64,448.65000000000015,453.47,730.85,727.02,447.75000000000006,447.2800000000001,502.60000000000014,590.1500000000001,590.5600000000001,590.44,590.47,0,168.73000000000002,939.1399999999999,491.13,586.14,559.51,647.5300000000001,641.33,587.8100000000001,639.3,629.6500000000002,632.07,466.48,646.12,647.33,638.4200000000002,637.3600000000001,646.9300000000001,631.37,647.8,627.7000000000002,628.0300000000001,624.7500000000001,623.6800000000001,633.9200000000001,639.23,644.1300000000001,643.55,647.01,647.61,647.51,647.67,645.58,647.1700000000001,29681.67
18.114.256/0006-08-SECRETARIA MUNIC.DE SAUDE DE CA,8512.819999999998,8446.309999999998,8499.25,8044.7300000000005,8298.64,8269.970000000001,7097.089999999997,8297.69,8470.599999999997,8091.599999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82028.69999999998
18.114.256/0006-08-UNIDADE SAUDE FAMILIA PROGRESSO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1245.68,1045.72,1039,3330.4
18.114.264/0006-46-CAMPANHA COLO UTERO MUNC. E. FE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427,0,0,0,0,0,0,0,0,0,0,0,427
18.114.264/0006-46-ESCOLA EST. ERENIO DE SOUZA CAS,0,0,0,0,0,0,0,0,0,0,1088.63,1118.2099999999998,848.46,963.0699999999998,1096.06,1207.78,794.8800000000001,690.1200000000001,718.9,749.34,794.16,794.49,676.0800000000002,794.72,794.6400000000001,794.0999999999999,738.06,794.3199999999999,793.72,794.16,0,302.52,1128.9,1042.3300000000002,999.4999999999999,1000.32,1157.9500000000003,1164.57,1157.5900000000001,1157.53,1165.16,1158.43,1164.46,1166.03,1165.74,434.17999999999995,846.23,380.75999999999993,966.1800000000001,1165.1299999999999,941.7099999999999,995.79,1113.88,1165.63,0,660.5300000000001,1056.6499999999999,1166.06,792.2400000000001,863.2399999999999,1166.1000000000001,1165.83,46855.06999999999
18.114.264/0006-46-ESCOLA EST.INTERVENTOR J.CARVAL,0,0,0,0,0,0,0,0,0,0,556.77,454.21,0,312.90000000000003,583.28,0,793.4700000000001,624.3000000000001,748.6299999999999,539.21,793.72,794.67,791.5500000000001,794.8000000000001,794.38,794.94,794.5500000000001,783.4900000000001,795,793.94,0,245.54000000000002,801.2099999999999,895.8,1046.22,1134.44,1024.75,1164.87,1157.94,1163.65,1158.4099999999999,1165.0400000000002,1164.77,1165.68,1164.95,651.88,941.1500000000001,672.85,581.5500000000001,780.6500000000001,713,721.9899999999999,752.4800000000001,849.67,0,593.25,509.5799999999999,623.7900000000001,507.65999999999997,571.8,658.5199999999999,884.0899999999999,38010.990000000005
18.114.264/0006-46-POLICLINICA MUNIC. ESPERA FELIZ,0,0,0,0,0,0,0,0,0,0,13599.069999999996,17461.469999999998,14451.49,16755.2,14341.249999999998,16827.71,16945.29,16964.5,16053.990000000005,16177.03,17094.119999999995,17087.399999999998,17125.690000000006,17137.1,17004.32,17280.420000000002,17281.330000000005,17278.08,17276.579999999998,14681.25,12872.63,14062.949999999997,17954.189999999995,18546.84,18551.11,17940.01,18032.87,18446.730000000003,17922,18032.06,18007.08,17264.989999999998,11108.29,17630.86999999999,14487.919999999996,15437.04,15952.09,16112.900000000001,14532.310000000005,14364.960000000006,13244.040000000006,8716.84,20323.589999999997,14291.029999999999,10234.759999999997,12087.379999999997,13686.280000000002,14374.679999999998,14589.119999999999,13583.809999999994,14585.140000000003,14585.530000000004,820385.3300000003
18.114.264/0006-46-POSTO DE SAUDE CORREGO GRANDE,0,0,0,0,0,0,0,0,0,0,73.2,247.3,164.28,230.44,0,112.98,156.51,125.22,134.13,161.30999999999997,161.30999999999997,161.45,161.16,161.16,154.01999999999998,161.45999999999998,161.42,161.16,161.42999999999998,167.28,0,85.68,104.04,194.09,194.09,194.05,194.09,194.08999999999997,194.09,194.05,194.05,141.01,194.01000000000002,195.97,196.00999999999996,195.85,195.92999999999998,196.02,171.59,179.62,182.82999999999998,165.12000000000003,158.96,189.69,164.1,121.3,195.99999999999997,179.47,196.19,196.16,195.91,196.27999999999997,8567.560000000003
18.114.264/0006-46-POSTO DE SAUDE DA CHAVE,0,0,0,0,0,0,0,0,0,0,143.31,80.72,71.4,352.92999999999995,212.06999999999996,259.85,227.86000000000007,227.17000000000002,263.54,249.12,226.76999999999998,255.36999999999998,236.89000000000004,266.02000000000004,240.35000000000002,265.3,252.11,236.97,268.95,107.14,107.2,108.12,201.25,291.13999999999993,228.32000000000002,238.73,237.96999999999997,427.6099999999999,364.87,301.93,105.23999999999998,295.11,301.86,298.6,303.97,303.61,304.45000000000005,303.46,287.29,261.73,258.98999999999995,234.82,233.10999999999996,275.02000000000004,232.09,202.18999999999997,195.79,303.29999999999995,280.86,259.79,304.44000000000005,150.89000000000001,12647.590000000002
18.114.264/0006-46-POSTO DE SAUDE PARAISO,0,0,0,0,0,0,0,0,0,0,236.71,130.79,363.96000000000004,257.06,130.51,162.96,136.55,144.59,131.57999999999998,148.72,161.32,161.18,161.46,161.10999999999999,161.32,159.12,161.32999999999998,161.13,161.10999999999999,274.09999999999997,130.73,103.61999999999999,406.55,406.6,343.78000000000003,320.19,339.42999999999995,536.0699999999999,470.14000000000004,410.24999999999994,403.22999999999996,410.03,409.83000000000004,413.46,413.21,303.05999999999995,412.18,345.19000000000005,385.6600000000001,412.3999999999999,234.36,386.6400000000002,375.04,389.84,238.62,297.44,196.28,309.01000000000005,270.65,346.64000000000004,296.03,279.05,14561.82
18.114.264/0006-46-POSTO DE SAUDE PONTE DOS MACACO,0,0,0,0,0,0,0,0,0,0,193.64,90.68,107.08,141.15,179.05,267.73999999999995,215.35000000000002,206.19,259.73999999999995,253.04999999999998,229.19000000000003,254.59,265.81000000000006,249.63000000000002,242.16000000000003,268.95,263.56,172.99,264.89000000000004,158.79999999999998,68.85,225.70000000000002,300.45000000000005,378.53,383.75,403.91,404.35,410.26,409.16999999999996,404.5299999999999,409.31,408.89,411.15999999999997,413.17999999999995,404.66999999999996,332.96,412.96000000000004,406.9899999999999,318.9599999999999,412.79,243.22999999999996,339.02,362.2699999999999,294.58000000000004,228.65999999999997,188.63000000000002,195.79000000000002,297.0799999999999,248.67,325.77,289.15999999999997,221.17,14839.64
18.114.264/0006-46-POSTO DE SAUDE SAO DOMINGOS,0,0,0,0,0,0,0,0,0,0,220.26999999999998,232,145.24,0,371.15,230.80999999999997,268.91,234.95000000000002,267.82,254.2,228.78000000000003,238.17,268.78,269.47,256.33000000000004,268.36,248.01999999999998,254.18,253,238.73000000000002,0,192.35000000000002,194.27999999999997,274.66,296.12000000000006,299.54,301.96999999999997,296.95000000000005,301.35,293.51000000000005,300.11,300.95000000000005,299.87,303.99,303.24,304.38,300.84999999999997,304.53999999999996,303.6,303.24999999999994,244.55999999999997,257,304.52,303.98,132.2,201.68999999999997,195.83,246.23,267.53999999999996,288.32,295.79,281.18999999999994,13243.53
